83362247	1
83464882	2
56040067	3
63505397	4
75037100	4
40394912	5
54872194	6
76755702	6
16484558	6
63401239	6
12945671	6
50379610	6
63805801	6
28711200	6
66013796	7
27264523	8
77662683	9
41846455	9
87912748	10
42138034	10
57655360	10
15931783	11
71149272	11
62189788	12
65892147	15
20103644	16
82109081	16
25651587	17
38331800	17
66389058	18
77859322	19
79668670	20
49917207	21
42611558	22
49979052	23
17815414	24
87829428	24
32742716	25
16249109	26
56028954	27
79428553	28
87758184	29
12375324	30
48749321	30
59487774	31
76198546	32
30796043	33
23169140	34
55899912	35
13096547	36
80141710	37
58552505	38
72302577	39
32195750	40
70458663	42
73259393	43
81376654	44
58536798	45
62440109	46
66290697	47
83270888	48
30363622	49
88590012	49
80890766	50
23390211	50
40841769	51
85925354	52
66787376	53
40375169	54
51121394	54
43779883	55
73543188	56
53269334	57
68151300	58
64947547	59
58628977	60
57748778	62
49891584	63
48088242	64
55090560	65
22012343	66
68595472	67
81003049	68
61642682	69
49534162	70
74109938	71
15475536	73
18274982	74
14720712	75
57503367	75
35869077	75
84160354	75
38812457	75
41020761	75
64596006	75
41279560	75
69614747	75
35766845	75
70710432	75
86176350	75
77898724	75
71378740	75
66342006	75
54354240	75
53658128	75
37267998	75
48556273	75
62213003	76
50413656	77
31906872	78
81458698	79
80815819	80
73551380	81
22146321	82
19575708	83
27630396	83
84004804	84
62064289	85
37328068	86
88462872	87
87328338	88
21318756	90
34134868	91
65540920	92
28083011	92
16449130	93
84950393	94
35057742	95
25305097	95
24366619	95
57340764	96
26815568	96
27494452	96
17577509	96
79243495	96
86186909	96
17420842	96
82559736	96
76385707	96
86005985	96
55815904	97
61842015	98
30246221	99
40391229	100
68194625	101
57825742	101
57530637	101
21277368	101
36399925	101
48328040	101
15557178	101
22723448	101
25235315	101
63282723	101
76967224	101
35292558	101
43178982	101
84106667	102
28163379	102
80525746	103
81055636	104
18485418	105
20947297	107
88988209	108
87090378	108
54596889	109
67310477	111
41901059	111
67234120	112
25522542	113
30925059	114
21004188	115
18779199	116
57854290	117
80060987	118
58503120	119
85608301	121
80888229	122
53491693	123
62788812	123
71875938	124
88262692	125
10674765	125
58336358	125
30125197	125
20145096	126
14861595	126
18389100	127
70869668	128
86928565	129
75528264	130
53549654	131
53306822	132
82520302	133
89049745	134
65153394	135
25050798	136
53688818	137
69033882	138
34193858	139
87009807	140
66610109	141
33425487	142
59421009	143
29237575	144
86822226	145
55378006	146
70666563	147
35285263	148
21914590	149
49615967	151
85576123	152
14272547	153
89139502	154
51537655	154
81416833	155
59468346	156
18832157	157
72857588	158
63483674	158
82524452	159
49890628	160
42425570	161
80203471	162
88215727	163
18564542	164
17724785	165
46203177	165
15410580	166
21553292	167
16103658	168
68121764	169
34308495	170
40367123	170
42308666	170
17377833	170
25192249	170
72843471	170
58674890	170
39190966	171
70642140	172
72552100	173
29385261	174
36093028	175
48076652	175
70766910	175
53007517	175
52785289	175
34871040	176
13233856	177
36488430	178
43076461	178
18109520	179
59433821	180
17392542	181
83842831	182
13078819	183
36624376	184
41060705	185
32072855	186
58660915	188
44848520	189
78017959	190
21600693	191
17392483	192
16128835	193
51400187	193
77035138	193
20010509	193
60950810	193
23210190	193
65650791	193
39759356	193
83966908	193
62761670	193
55867808	193
44267132	193
20866254	193
13858860	193
36106765	193
58091527	194
30842819	195
51538566	196
63749805	197
61181039	198
61083123	199
58095077	200
45786380	201
22751822	202
50305907	203
18001052	204
68077459	204
20322128	205
77521417	205
57065334	206
72809794	206
21522069	207
75874110	208
41014814	208
32982950	209
11283769	210
31585202	211
22733479	211
40919651	211
61067703	211
52718783	211
79217165	211
40968045	211
88522737	212
79207440	213
11070310	214
30061241	215
24355537	216
12091029	217
61960666	218
41625183	218
78054764	218
62631246	219
79429528	219
42202703	219
72237932	219
13126870	219
19868251	219
85770266	219
48972356	220
70343846	221
20254999	222
28209148	223
29508994	224
59308345	225
81796938	226
19616242	227
75284819	227
34231336	227
89134359	228
18990040	229
13593024	230
43610736	231
20471264	232
70703751	233
34167311	234
21628366	235
33518433	235
31536405	235
59511784	235
56804500	235
71353861	235
81340501	235
47548286	235
85619095	235
38197870	235
84178636	236
87653370	237
52638349	238
88891095	239
49915382	240
73861159	241
14288515	242
27130733	243
53902992	244
78512951	245
70446000	246
45028080	247
73103322	248
16685597	249
29388682	250
37045229	251
30858797	251
68878128	251
20995940	252
68151683	253
22168951	254
76313745	255
65904644	256
18771934	257
83883988	258
55220700	258
37716260	258
71837153	259
73454729	260
38360159	260
67906005	260
66505917	261
69276412	262
29733289	263
65688969	265
16805914	266
27904823	267
22208064	268
57078184	269
82915890	270
63153750	271
43442352	272
29315891	273
12500231	274
22983229	275
20321337	276
65960614	277
65747395	278
28964966	279
75183369	280
82255885	281
26437259	282
50379484	283
67057980	284
13381227	284
10580025	284
28759198	285
13579815	286
69528829	287
16915889	288
63505840	289
53632376	290
48840470	291
50732926	291
18255002	291
57233675	292
20875618	292
17488507	292
29832078	292
87089814	292
34320048	292
64901255	292
76388686	292
76244618	292
13247103	292
88120253	292
81947376	292
27125111	292
52044565	292
20788386	292
81358350	292
29893403	292
81718787	292
88923879	292
11390857	292
81705005	292
48385175	292
10620504	292
32760654	292
87776333	292
29092937	292
84029525	292
37991878	292
35980147	292
58048421	292
78403733	292
22928452	292
85328853	293
45430021	294
21429561	297
62595071	298
76495876	299
10352360	300
79174443	301
28145241	302
54218860	303
89106700	304
15886755	305
12086700	306
88451548	307
32314467	308
66095469	309
41393822	310
87623507	311
27510975	312
79003370	313
20549608	314
42427054	314
82668561	315
54587590	316
35549943	317
80510263	318
41070081	319
26663385	320
17083762	321
73215350	322
55116834	323
62687408	323
19746400	324
29120222	325
86515290	326
43295889	327
53558940	328
68324753	329
28690535	330
70036470	331
64006703	331
59425427	332
29517799	333
22828638	333
44776176	334
10370409	335
54438291	336
25586730	337
26518928	338
65626821	340
85791862	341
65766637	341
85953227	341
28804134	342
30749717	343
46399136	344
40372911	345
67881142	346
83861722	346
21283892	346
55349535	346
25151923	347
63001084	348
31901553	349
30143307	351
14607908	352
20520097	353
65614636	354
18307614	355
55398767	356
43720088	357
12144394	358
18287358	359
39453878	360
31617575	361
25685765	362
14031958	363
45422128	363
22750149	364
64871980	365
68384875	366
25535853	367
50905655	368
54740577	369
76762422	370
14295417	370
50836508	370
51723974	370
46097187	370
56118182	370
14908762	370
83302395	370
68442861	370
12368774	370
48669372	370
68643816	370
25634881	370
66558591	370
47159193	370
15048044	370
76419802	370
60146005	370
24717762	370
88750935	370
32425509	370
67625417	371
78578652	372
28671457	373
70056887	374
40674768	374
50788771	375
71441896	376
47231702	377
82329036	377
61140624	378
87622061	379
77527794	380
87629312	381
59305616	381
29939082	382
86161836	382
63018351	383
76817560	383
53910360	383
38091490	383
29251520	383
79071991	383
58706014	383
76686419	383
56437159	383
15581858	383
19053109	383
84676552	383
64112845	383
47896407	383
29027440	383
17410575	383
53535995	383
12460932	383
67564061	383
65133754	383
24174984	383
20591583	383
11461537	383
12147287	383
71998479	383
75272077	383
11015257	383
29937009	383
55000174	383
70387351	383
21180930	384
25517010	385
39504630	386
18816457	387
43321634	388
12706722	389
43413199	390
59081436	391
65521234	392
42780376	393
73696789	394
19283417	395
27741400	396
85992323	397
40449265	397
16046807	398
64219333	399
10817183	400
24462431	401
52964636	402
33470648	403
87873785	403
62892395	404
47269605	405
72102095	405
16679814	405
85329660	406
11402863	407
35928517	408
45550820	408
69476668	409
79990852	410
33359674	411
27846379	412
50857156	413
43333108	414
55445227	414
76777037	414
87842692	414
66380454	414
25687763	414
37804213	414
28638903	414
16113366	414
84146019	414
26908743	414
16252981	414
36869170	414
44349248	414
69992545	414
16927816	414
30520378	414
13531211	414
31967092	414
64889572	414
14967078	414
64503751	414
14528125	414
83479940	414
75255909	414
29620503	414
52778909	414
58608441	414
61333569	414
21557852	414
28717475	414
57027384	415
57566693	416
36623696	417
61227657	418
16156507	419
41281516	420
56234658	421
34731780	422
31019848	423
71641758	424
28352880	425
60612732	426
80348178	427
32693745	428
33176394	429
62549341	430
27894509	431
60285365	432
69792617	432
66995117	432
30711523	432
53275933	432
26230569	433
69497035	434
66995187	435
88776595	436
15342362	437
76419876	438
52536787	439
73908443	440
62205640	441
11120025	442
33794652	443
46079103	445
51522191	446
14730093	447
36862190	448
11137664	448
78125800	448
84342275	448
31928942	448
50576847	448
81820655	448
39249498	448
57902010	448
42344417	448
42934788	448
87839858	448
83382366	449
68295018	450
43743470	451
20538507	452
36972317	453
39665265	454
56421924	455
56649755	456
25892991	457
33349466	458
80638058	459
33617867	460
18286219	461
87878005	461
69556651	462
86035305	463
66353832	464
67452775	465
15191156	466
70550501	467
68667979	468
81786867	469
65050844	470
46075433	471
51733560	472
65815682	473
39829208	474
63702348	475
48838666	476
33650026	476
63766402	476
70491624	476
33880390	476
17322784	476
53361324	476
66879225	477
74520598	478
54813056	479
35946165	481
78477757	482
86398024	483
74704621	484
35610558	485
33003066	486
43986361	486
70403789	487
63740710	487
42095779	488
52020998	488
34009504	489
59438188	490
49505998	491
26842480	492
39098044	493
50955830	494
61287980	495
68755120	496
85704442	497
81323836	498
56656364	499
37896608	499
66737648	499
54987958	500
69213541	500
14393739	500
58922212	500
67707529	500
19904419	500
33257684	500
32757977	500
21618353	500
75342110	500
18103653	500
76172065	500
12809032	500
86497041	500
24315036	500
72443919	500
77404623	500
77356431	500
29984151	500
77491293	500
23793577	500
57579031	500
86785508	500
76522942	500
83683562	500
22015572	501
14520424	502
13041933	502
61259778	503
44265533	503
37998777	503
39085002	503
36305338	503
56781346	503
20216859	503
67560409	503
15217666	503
47690413	503
68363567	503
10920318	503
57050295	503
50807727	503
85574931	503
25892298	503
27409600	503
63902043	503
21008087	503
26594670	503
13609747	503
80504557	503
35329403	503
81372561	503
39477094	503
81663491	503
51077583	503
31443156	503
19465152	503
11066245	503
85660379	503
79418933	503
25088779	503
52148987	503
18749034	503
69417318	503
51300777	503
83639103	503
33572185	503
47131779	503
52347294	503
51245826	503
28517519	503
74764040	503
57422948	503
53620013	503
65486768	503
67101072	503
65886765	503
19526700	503
11673548	503
41875480	503
36995414	503
49833451	503
82627106	503
50724131	503
86317703	503
58429791	503
66890008	503
76021530	503
25736362	503
17952820	503
55459740	503
23201657	503
22910762	503
27115989	503
26575906	503
18637310	503
13997715	503
61316281	503
61694822	503
87062483	503
54461178	503
15090681	503
73271068	503
23086540	503
27761622	503
72127682	503
66992301	503
49107794	503
45477586	503
67217863	503
14440146	503
65748217	503
68111551	503
14256165	503
31550229	504
63481361	505
31943209	505
81904480	505
73585036	505
41011372	505
43648650	506
80171812	507
75204401	508
50476021	509
83137659	510
57819405	511
22693599	512
86115469	513
80678155	514
77866314	515
65515129	516
24693160	517
16836020	517
86241562	517
83388869	517
66810033	517
38425887	518
75443868	519
43022411	520
83768582	521
11806654	522
73311230	523
62560214	524
51619635	525
29893402	526
18726659	527
77717694	528
84179089	529
32916270	530
23667458	531
86240122	531
18291642	531
64723757	532
58340314	533
39385795	534
60133251	534
67934389	535
26182459	535
19950781	536
69162671	537
80064218	538
88965947	539
32179024	539
57910770	540
72171762	541
32595630	542
15719142	543
29767274	544
66426062	545
74846908	546
13835592	547
58148560	548
71803360	548
87126691	549
63929608	550
54134742	550
31285145	551
75602369	551
27723564	551
25152607	551
17283117	551
81012543	551
43388370	551
87899860	551
35868208	551
73620042	551
14441476	551
15759422	551
80018515	551
44993975	551
23358080	551
76077790	551
64817472	551
35556682	552
13618684	553
28099845	553
34482603	553
52321467	554
32360351	555
15601311	556
64650423	557
24833734	558
69660218	559
75557997	560
35643980	561
53472751	562
84374746	563
71789303	564
24189347	564
80280441	564
15355883	564
55188291	564
27038341	564
18474489	564
29463689	564
74848216	564
37633684	564
46005859	564
36960662	564
21306317	564
59745543	564
88734742	564
13087052	564
42904233	564
69402916	564
80237774	564
36712772	564
62140963	564
53292593	564
71637056	564
47861521	564
23719333	564
41869961	564
18695018	564
34259820	564
82909715	564
11288332	564
43142953	564
49401839	564
70789628	564
83424915	564
51715380	564
66753766	564
26436020	564
12727857	564
87907420	564
78226819	564
41769778	564
37859315	564
60116113	564
82262060	564
38334388	564
26840664	564
61473817	564
12631472	564
15605828	564
85075073	564
65095535	564
86054807	564
54343425	564
68973201	564
68547271	564
20610916	564
60825091	564
17529558	564
80260270	564
40427591	564
68807305	564
83958179	564
53084445	564
83886907	564
79796099	564
21313214	564
19458296	564
32176632	564
83069563	564
57476288	564
65151275	564
62062468	564
79360230	564
70715450	565
61612832	566
35822390	567
73860862	568
88087431	568
24324419	569
22567366	570
56730321	571
61530266	572
19376576	573
84970594	573
67483890	573
40108970	574
69033939	575
84908515	576
41907697	577
68862212	577
58018438	578
62566580	579
46151149	580
35995069	581
61001778	582
14789660	583
83301069	584
62263123	585
31401820	586
30786167	587
23587437	588
41960495	589
12412164	589
10795083	590
23881546	591
67222708	592
54379283	593
88151710	594
13027896	594
48523066	594
14017838	595
48924036	596
87988515	597
74331503	598
24747328	598
12896046	598
50610512	598
14285290	598
13309619	598
11978704	599
83399870	600
71767800	601
55026576	602
85737126	603
58752371	606
89203341	607
41534195	608
84668578	609
34756827	610
70215914	610
28771251	610
72502447	611
71493153	612
39948401	614
11784941	615
52940369	616
49277759	617
77146433	618
54916317	619
59946167	620
16540154	621
33648172	622
32427035	623
88144200	624
18113015	625
70971110	626
84181841	626
56473589	627
41024357	628
25873967	629
14229185	630
85109658	631
75339631	631
77405201	631
11472697	632
11693271	633
65639043	635
19058751	636
58528688	637
68990623	638
86815469	639
57592943	640
65637792	641
39437660	641
46365779	642
23370002	642
42387776	643
68182122	643
45190007	644
81285950	645
47183025	646
20733645	647
11990450	648
54068327	649
83567886	650
33404177	651
71104247	652
87811689	652
50040207	653
25034078	654
69577412	655
69784396	656
76799362	657
87727371	658
85984061	659
67446545	660
50881273	661
22939422	662
54688517	663
46117460	664
73959668	665
57060843	666
29277100	667
40390696	668
34381392	668
11927628	669
57815393	670
49792144	671
25756171	672
84208400	673
67176513	674
25787814	675
70883269	676
41595323	677
33174320	678
55393560	679
82308163	680
42728237	681
58699814	682
50869650	683
40652730	683
23523669	684
38088809	684
34986117	685
49579673	685
58104362	686
41354780	686
50032435	687
78289437	688
64423019	689
63852127	689
73407541	689
32461964	689
47843543	690
57673627	691
55938824	692
58822176	692
52977508	693
37925797	694
74912625	695
80344343	696
14558639	697
12544057	698
77493049	699
54666302	700
10424674	701
56175667	702
29831330	703
67334182	704
48822352	704
16398430	704
84727567	705
85730522	705
32110060	706
77120989	707
48838447	708
26213645	709
69140427	710
46840223	711
35377275	711
14042123	712
10899627	713
45220369	714
77249937	715
30029958	716
24617557	717
52921038	718
19406800	718
54371291	719
60205662	720
16575085	721
88112149	722
63154917	723
64236660	724
73208518	725
37852029	725
25990945	726
71987808	727
87748234	728
26181415	729
30180549	730
69020079	732
23891462	733
46614563	734
58144679	735
43381285	736
72847769	736
66177523	737
48900452	738
34602366	739
74867894	740
82941705	742
27988880	743
47104223	744
65650067	745
53556279	746
27120832	747
41005927	747
50801481	747
66771022	747
60077027	747
49314935	747
86424856	747
66155130	747
87619966	747
76279892	747
47617201	748
27722793	748
84152985	748
60001996	748
61489738	748
88160308	748
45255499	748
58779112	748
84761531	748
24432406	748
70770533	748
78970760	748
35245829	748
41962484	748
35972948	748
56205653	748
32245870	748
53705505	748
73346343	748
56912279	748
37125533	748
55385015	748
46262683	748
18862052	748
73767351	748
38918867	748
22577560	749
12644623	750
50913986	750
43610434	750
52738835	751
88588132	752
47365424	753
62562674	754
83107636	755
82223961	756
75801394	757
71275470	758
30070785	759
13859121	760
10933040	760
83075707	760
79294172	761
54485333	762
42951207	763
68678352	764
23395861	765
76554928	766
51869852	767
52060460	768
61578963	769
73088569	770
22907764	770
63279662	771
33286627	772
70228833	773
33702899	774
31296904	775
12437749	776
51148693	776
13028560	777
81742073	778
47590603	778
29491596	779
30192728	780
54506412	781
70114204	783
57571759	784
79078729	785
80368473	785
50147878	785
15937857	786
43294502	787
71966959	788
69280297	789
13368045	790
25159123	791
44753914	792
38940144	793
30540810	794
81247505	795
66949148	796
62046095	797
57604766	798
37088484	799
28408315	800
70062013	801
82421427	802
44003195	803
39125183	804
85640884	805
12084406	806
87514896	807
11535002	808
46428040	809
21652350	810
75370839	811
86208531	811
62573993	812
69650925	813
28394706	813
29815813	814
88886155	815
28405540	816
12052575	817
87498421	818
35854119	819
51042310	820
53312618	821
26013634	822
58007324	823
33418710	823
40678479	824
66633478	825
56063381	826
80325621	826
70095090	826
36570670	827
38307774	828
73200030	830
58690245	831
14764833	832
15736273	833
27002722	833
13266267	834
32914220	835
46462284	836
59801811	837
25887965	838
11423270	839
47564498	840
12798045	841
85339630	842
88289659	843
68375722	844
42211683	845
48104658	846
54819732	847
17787007	848
86191308	849
66802700	850
35866848	851
77486529	852
47876706	852
34883068	853
16095334	854
16370880	855
16029675	855
21284849	856
54847642	857
55812064	858
63515348	859
76706655	860
47803484	861
67537573	862
62898897	863
26354128	864
63816883	865
31101066	866
37456399	867
53298365	868
71807585	869
14131269	869
76169868	870
41040602	871
10931050	872
12155005	873
48599978	874
53815070	875
47568867	876
27339487	877
83005275	878
44610536	878
27935269	878
18276903	879
35288475	880
29106833	881
19672057	882
56846829	882
49972713	882
19837750	883
42464556	884
61142385	884
73101483	884
38576068	885
27243321	886
69384700	887
80587248	888
56495048	889
42363891	890
17071358	891
18170310	892
42395031	893
67742447	894
77253901	894
75514076	895
85078755	896
11421613	897
60358512	898
62804946	899
47136688	900
22929264	901
49729692	902
66550312	903
52080632	904
62102030	905
44076355	906
80313196	907
29025058	908
46134038	909
35877928	909
34819054	910
18704650	911
53470214	912
25889917	913
60644735	914
50055913	915
68941243	915
17262495	916
36361301	917
44954486	918
10844101	919
35279436	920
58925905	921
23498913	922
18333929	922
37641426	923
24861450	924
60678254	925
77629356	926
15729204	927
20131101	928
24488481	929
26658452	929
73916822	930
40645353	931
15544642	932
84296377	933
83157570	933
24872177	934
47096502	935
77115005	936
83809409	936
33208916	937
88634057	938
59654846	939
62666197	940
44893256	941
61677154	942
21859184	943
17879541	944
70188228	945
74116786	946
44650426	947
54230502	947
51585424	947
43904054	947
26575523	947
59318684	947
76826077	947
42479000	947
35294908	947
58448428	947
52643874	947
57748918	947
38599586	947
61370439	947
31155317	947
31969192	948
27555882	949
83266257	949
75760038	950
27305057	951
79547531	952
87151305	953
83498869	954
77974876	955
81310423	956
57691107	957
34276483	958
18177949	959
59477221	960
36357015	961
22353679	962
64413417	963
29915957	964
26865578	965
65564784	966
29335342	967
85139752	968
80526774	969
69665548	969
39182112	969
32033665	969
44247918	969
55956800	969
17864641	969
39665042	969
75347933	969
30266805	969
71602997	969
64292690	969
41568594	969
82392951	969
20214811	969
53897056	969
28400982	969
50825834	969
40321961	970
34666762	971
34040800	972
15729228	973
50547411	974
36295326	975
51629492	976
43662360	977
65297821	978
68111730	979
87107642	980
77959477	980
47622741	981
69756588	981
32762848	981
70894959	982
76054089	982
45137017	982
27537816	982
68587952	982
19409564	982
13044731	982
39944043	982
55884514	982
23877478	982
41311197	982
86690110	982
39036433	983
44639116	983
61057800	983
13496234	983
84355934	984
87740158	984
24504491	984
63929088	984
14862561	984
61348033	984
28899198	984
69311319	984
22869577	984
62571714	984
79567512	984
78177374	984
25764859	985
27686064	986
33954483	987
24637747	988
43666926	989
40448228	990
55819514	991
24557846	992
43884726	992
81212180	992
13513323	993
26375418	993
33417988	994
25734498	995
83444771	996
23365760	998
21066318	998
31024143	998
63657776	998
63290025	998
48793622	998
79284864	998
86530595	998
53802330	998
25409208	998
48337434	998
39390140	998
71217354	998
82265991	998
31575569	998
20896707	999
15087474	1000
73464987	1000
11173721	1000
29820307	1000
33168875	1000
22897622	1000
64456177	1000
25599525	1000
15719309	1001
60157273	1002
86193707	1003
36867139	1004
66928276	1005
14136065	1006
86875056	1007
62190019	1008
74078229	1009
57202653	1010
67878121	1011
25557276	1012
34658019	1013
50741125	1013
65924526	1014
47236287	1015
85738299	1016
79460550	1016
20506225	1017
13909422	1019
48936847	1020
74433014	1021
19932763	1021
14159043	1021
40636366	1022
54086545	1023
59349159	1024
52476826	1025
72172185	1025
16292145	1026
18193666	1027
34465677	1029
86317807	1030
59560553	1032
79164079	1033
81122371	1034
57205620	1035
71555955	1035
85590388	1035
28250838	1036
31946211	1037
24155584	1037
55954711	1037
67667522	1038
70519410	1039
68155940	1040
58287419	1041
41027231	1042
47939092	1042
44905150	1043
81554532	1044
48920202	1045
33588121	1046
44828425	1047
78498169	1048
62664916	1049
82226391	1050
43362871	1050
45988382	1050
63267583	1050
60320488	1051
31017427	1052
67044062	1053
25872492	1054
64351426	1055
71295618	1056
49431619	1057
24247027	1057
88192467	1057
74416981	1058
25552656	1059
34388909	1060
43094630	1061
19318066	1062
37080418	1063
45810396	1064
75944304	1065
76903047	1066
17404582	1067
42193234	1068
14802713	1069
19677656	1070
64688475	1071
17488997	1071
72483712	1072
46277537	1073
88841185	1074
64650997	1075
26342208	1076
86866599	1077
40573289	1078
45348570	1079
23080961	1080
61432604	1081
26739603	1082
78972381	1083
14336397	1083
80983969	1085
37176421	1086
53312416	1087
20697146	1088
60932897	1089
45345607	1090
62087306	1091
88345316	1092
62867822	1093
26007386	1094
74174042	1095
38310625	1096
84681178	1097
49288512	1097
43027663	1098
69789848	1099
64590277	1100
59936820	1101
78135978	1102
36993323	1103
39740892	1104
72704561	1105
77023949	1106
51721450	1106
73102966	1106
23312198	1106
38820057	1106
21085366	1107
75019363	1108
13525218	1109
51402665	1110
46931647	1111
63866289	1112
48853153	1113
48015869	1114
66261358	1115
43787243	1115
42844583	1115
19454703	1115
19213870	1115
68591463	1115
44029029	1115
59377832	1115
64819009	1115
30898736	1115
47799854	1115
54924418	1115
77973533	1116
13266924	1117
11574903	1118
10546183	1119
82021788	1120
22934390	1120
66932269	1121
80720244	1122
49538243	1123
44949948	1124
67533870	1125
60829503	1126
79025189	1127
70156806	1128
27570966	1129
29946476	1130
76595790	1130
14037384	1131
41813432	1132
62767134	1133
14363344	1134
17227011	1135
53199299	1136
74449059	1136
86985765	1137
81189725	1137
80963341	1138
33112386	1139
72892990	1140
22872720	1140
52863538	1141
41464645	1142
56521760	1143
26414714	1144
42349468	1145
30830112	1146
82877432	1147
76243850	1147
34029604	1148
34215480	1149
41336986	1150
70123231	1151
11307794	1152
13731478	1154
61581037	1155
67274754	1156
14165989	1157
69396280	1158
55792752	1159
38012444	1160
21485593	1161
22875671	1162
68227906	1162
87340326	1163
27612902	1164
72409141	1165
44755177	1166
15512020	1167
39002309	1168
55805721	1169
35100113	1170
36646846	1171
87186245	1172
35231413	1173
28501945	1174
19545251	1175
26443232	1176
20101678	1177
31930898	1178
79067395	1179
57645670	1180
27460309	1181
33938577	1182
49293574	1183
34126005	1184
27795566	1186
71406823	1187
48388298	1188
23334435	1190
75069228	1192
26978583	1193
12719716	1194
35717550	1195
25946113	1196
85266749	1197
44368716	1198
44534152	1199
79406022	1200
41951487	1201
70160900	1202
45157109	1203
42051988	1204
56644751	1205
46622414	1206
58037015	1207
48841500	1208
52038629	1209
13652953	1210
47642482	1211
13621218	1212
61466639	1213
70870886	1213
84140052	1213
48910083	1214
67977180	1215
61147143	1216
32934784	1217
32519694	1218
50721599	1219
35529816	1220
85231729	1220
87055374	1221
61385776	1222
14693998	1223
69057144	1224
63730993	1225
63223246	1226
21588877	1227
48022389	1228
26722450	1228
23053511	1229
75969312	1230
71750166	1230
21466565	1231
43159233	1233
18309284	1234
42130078	1235
75560496	1236
47061624	1237
14846065	1238
59527944	1239
74824568	1240
65155369	1242
36270239	1243
71659534	1244
17575469	1245
85302557	1246
43161363	1247
86999647	1248
43011511	1249
88147254	1250
53566320	1251
73514517	1252
73270629	1253
